dog_id,df_feedings_per_day,df_diet_consistency,df_supplements,df_primary_diet_component_organic,df_primary_diet_component_grain_free
93858,2,1,False,False,False
39920,3,1,True,False,False
88521,2,1,False,False,False
25294,2,1,False,True,True
32275,2,1,True,False,False
89062,2,1,False,False,False
46410,2,1,False,False,False
70923,2,1,False,True,False
84330,2,2,True,True,False
1466,2,1,False,False,False
19984,3,1,True,False,False
61212,4,1,True,False,False
16477,4,1,True,False,False
49502,4,1,True,False,True
4904,2,1,False,False,True
103571,2,1,True,False,False
72918,2,1,True,False,False
96519,2,1,True,False,False
66431,2,1,False,False,False
63666,2,1,False,False,False
47443,3,1,True,False,False
19322,2,1,True,False,False
94500,2,2,False,True,False
34470,3,1,True,True,False
16824,2,1,False,True,False
93583,2,1,False,False,False
32469,2,1,True,False,True
58402,4,1,False,False,True
81369,2,2,True,True,True
97341,2,1,False,True,False
98250,2,1,False,False,True
6326,4,1,True,False,True
98140,2,1,True,False,True
28737,2,1,True,False,False
5257,2,1,False,False,False
63771,2,1,False,True,False
90298,2,1,True,False,False
74000,2,1,True,False,True
1816,2,1,False,False,False
62045,2,1,True,False,True
66349,3,1,False,True,True
27885,4,1,False,False,True
52819,2,1,True,False,False
63821,2,1,False,False,False
57364,2,1,True,False,False
54447,4,1,True,False,True
84143,2,1,True,False,False
20220,2,1,True,False,False
20357,2,1,True,False,False
26947,2,1,False,False,False
1487,2,1,False,False,False
68099,2,1,False,False,False
91969,2,1,True,False,False
24399,2,1,True,True,False
59711,4,1,True,False,False
44156,2,1,True,False,False
83313,4,2,False,False,True
75209,4,1,False,False,False
98757,2,1,False,True,True
18521,4,1,True,False,True
70368,3,1,False,False,True
15379,4,1,True,False,True
15729,4,1,True,False,False
4057,2,1,False,True,True
42410,2,1,False,False,False
6623,4,1,False,False,False
21666,2,1,True,False,False
74946,2,1,False,True,True
29974,2,1,False,False,False
37003,2,1,False,False,False
74774,2,1,True,False,False
87254,2,1,False,False,False
93057,1,1,True,False,False
21004,2,1,False,False,True
93505,4,1,False,False,True
22566,1,1,False,True,True
13495,1,1,True,False,False
39193,2,1,False,False,True
33573,2,1,True,True,False
35566,2,1,False,False,False
84036,2,1,True,True,True
1224,4,1,True,True,True
95566,2,1,False,False,False
49595,3,1,False,False,False
71327,2,1,True,True,False
91963,4,1,True,True,True
5527,1,1,False,False,False
12827,4,1,True,False,False
38719,2,1,False,True,True
88674,4,1,True,False,False
95688,3,1,True,False,False
86168,2,1,True,False,False
30309,2,1,True,False,True
85088,1,1,False,True,True
92231,2,1,False,True,True
49257,2,3,False,False,True
73513,2,1,False,False,False
84711,2,1,False,False,False
29717,4,1,True,False,False
89381,2,1,False,False,True
27474,2,1,False,False,False
31559,2,1,False,False,False
51511,2,1,False,False,False
40391,2,1,True,False,False
92492,2,1,False,False,False
45118,2,1,True,False,True
46006,2,1,False,False,True
97668,2,2,True,False,True
38742,2,1,True,False,True
85683,3,1,False,False,True
40507,2,1,True,False,True
91045,2,1,False,True,False
60348,4,1,True,False,False
94733,2,1,True,False,False
44462,2,1,False,False,False
93529,1,1,False,True,False
8454,1,1,False,False,True
36349,2,1,False,False,False
41435,1,1,True,True,True
65661,2,1,False,False,False
63939,2,1,False,False,False
71976,2,1,True,False,True
48216,2,2,True,False,True
50429,2,1,True,True,True
57896,2,1,False,False,True
65679,2,1,False,False,True
3911,2,1,False,False,False
34827,2,2,False,False,False
48554,2,1,True,True,False
54881,2,1,True,False,False
88065,2,1,True,False,True
31927,3,1,False,False,False
99613,2,1,False,False,False
15711,2,1,False,False,False
20427,2,2,False,False,True
58265,2,1,True,False,True
40864,2,1,False,False,False
68632,4,1,True,False,False
5702,2,1,False,False,False
62432,4,1,True,True,True
13,2,2,False,False,False
51566,2,1,True,False,False
84935,2,1,True,False,False
42062,2,1,False,False,True
38027,2,1,False,False,False
90862,2,1,True,False,False
63179,2,1,False,False,False
88104,3,1,False,False,False
44555,2,1,False,True,True
1875,3,1,False,False,False
11748,2,1,False,True,True
99341,2,1,True,False,True
76403,2,2,True,False,True
63220,2,1,False,True,True
67014,1,1,False,False,False
34755,2,1,False,False,False
37644,4,1,False,False,True
17993,2,1,True,False,False
37193,2,1,True,False,False
37311,2,1,False,True,False
10662,2,2,False,False,True
22438,4,2,True,False,False
38461,2,1,False,False,False
6055,1,1,True,False,False
90362,4,1,True,False,False
79180,2,1,True,True,True
64299,2,1,True,False,False
42998,2,1,False,False,False
24976,2,3,True,False,False
69173,1,1,True,True,False
92544,2,1,True,False,False
76095,2,1,True,False,True
74991,2,1,False,False,False
21197,2,1,False,False,True
31509,2,3,True,False,False
47779,2,1,True,False,False
82959,2,1,False,False,False
74779,2,1,False,False,False
100186,2,1,False,False,True
74795,4,2,True,True,True
100450,2,1,False,False,True
47834,1,1,False,False,False
63067,2,2,False,False,True
46009,4,1,True,True,True
71005,2,1,False,False,True
6998,4,1,True,False,False
55954,1,1,True,False,True
24310,2,1,False,False,True
265,2,1,False,False,False
58965,4,1,False,False,False
71497,2,1,False,False,True
65573,2,1,True,False,False
91675,2,1,False,False,True
102061,2,1,True,True,False
60989,2,1,False,True,False
77275,2,1,True,False,False
84125,2,1,True,False,False
56892,2,1,False,False,True
69647,2,1,True,False,False
94704,1,1,False,True,False
90934,2,1,False,True,False
98447,4,1,True,False,False
53280,2,1,False,True,False
20819,4,1,False,False,True
29083,2,2,True,False,False
92840,2,1,False,False,False
75839,4,1,True,True,True
93889,2,1,False,False,False
68426,2,1,False,False,False
9588,3,1,True,False,True
31365,2,1,True,False,False
43017,2,1,True,False,False
50253,2,1,True,True,True
7986,3,1,False,False,True
95450,1,1,True,True,True
58978,2,1,True,True,False
78696,1,1,False,True,True
81622,4,1,True,False,True
84102,4,1,False,False,True
48446,4,1,False,False,False
99731,4,2,False,True,True
46411,2,1,True,False,True
86737,3,1,False,False,False
27164,2,1,True,False,True
38531,2,1,True,False,False
55134,2,1,True,False,False
66346,3,1,False,True,False
62901,2,1,True,False,False
58192,2,1,True,False,True
31991,3,1,False,True,False
54336,2,1,False,False,True
100399,2,1,True,False,False
64943,2,1,True,False,False
18816,2,1,True,False,False
83119,2,1,True,False,False
66057,2,1,True,False,False
72390,1,1,True,True,True
90637,3,1,False,False,True
67863,2,2,True,False,True
59651,3,1,True,False,False
17218,2,1,False,False,False
4065,2,1,True,True,True
15472,3,1,False,False,False
49451,2,1,True,False,False
94132,2,1,False,False,True
70831,2,1,True,True,True
12088,3,1,False,False,True
78502,2,2,False,False,True
89042,4,2,True,False,False
66956,4,1,True,False,True
94157,2,1,True,True,True
51892,4,1,True,False,True
57867,2,1,True,False,False
22720,1,1,False,True,False
79151,3,1,False,False,True
89408,2,1,False,True,False
27062,4,1,False,False,False
89105,2,1,True,False,True
66278,2,1,False,False,True
93941,2,1,False,False,True
43323,2,1,True,False,False
84870,1,1,False,False,False
56390,2,2,False,False,False
12214,2,1,True,False,False
27223,2,1,False,False,False
84397,2,1,False,True,False
53921,2,1,True,False,False
66650,1,1,True,False,True
24888,2,1,False,True,False
76936,4,1,True,False,True
26535,2,1,False,False,False
100678,2,1,True,False,False
32844,2,1,False,False,False
44885,2,1,True,False,False
15506,2,1,True,False,False
97121,2,1,True,False,False
48617,2,1,True,False,True
27823,4,1,True,False,True
80208,2,1,True,False,False
26762,2,1,True,False,True
94534,2,1,True,False,False
67463,2,1,False,False,False
27579,2,1,True,True,True
9188,3,1,False,False,False
52287,2,1,True,False,False
97106,2,1,False,False,False
36387,1,1,False,False,True
80913,4,3,False,False,False
26565,4,1,False,False,False
45339,2,1,False,False,False
85032,2,1,False,False,True
88463,2,1,True,False,True
60327,2,1,True,False,True
30440,1,1,True,False,False
31123,2,1,True,False,False
54441,2,1,False,False,True
26395,2,1,False,False,False
28047,2,1,True,False,False
98775,2,1,True,False,True
99063,2,2,False,True,True
17790,2,3,True,False,False
24004,2,1,True,False,True
102226,2,1,True,False,False
36521,2,2,True,False,False
28207,2,1,False,False,True
49650,2,1,True,False,True
13144,2,1,True,True,True
40719,4,2,True,False,True
52584,2,1,True,False,True
63670,2,1,True,False,True
78850,2,2,True,False,False
100161,2,1,True,False,False
86406,2,1,False,False,False
43599,1,1,True,True,True
41609,3,2,False,False,True
82915,2,1,False,False,True
33963,2,2,True,True,True
71039,2,1,True,False,False
53346,2,1,False,False,True
3462,2,1,False,False,False
4644,4,1,True,False,True
97441,2,1,False,False,False
78364,4,2,True,True,True
8944,2,1,True,True,True
59573,4,1,False,False,False
38485,3,1,False,False,True
2723,3,1,True,False,True
34924,2,1,False,False,True
51532,2,1,False,False,True
93086,2,2,False,True,True
58047,2,1,False,False,True
70631,2,1,False,False,False
69683,1,1,True,False,False
78492,2,1,True,False,True
67761,2,1,False,True,True
53484,3,1,True,False,True
27968,2,1,True,False,False
3833,3,1,True,False,True
94141,2,1,False,False,False
100947,3,1,True,True,True
52553,3,1,False,False,False
31202,2,1,False,True,True
42720,2,1,False,False,False
9372,2,1,True,False,True
92380,2,1,False,False,True
2517,3,1,True,False,False
13168,3,2,False,False,False
23125,2,1,False,True,True
74180,2,1,True,True,False
32577,2,1,False,False,True
66672,2,1,False,False,True
38247,1,1,True,False,False
10312,2,1,True,False,True
63617,2,1,False,False,False
78825,2,1,False,False,False
99835,3,1,True,False,False
2212,2,1,False,False,False
57355,2,1,True,True,True
97792,2,1,False,False,False
99806,2,1,False,False,False
96881,4,2,False,False,False
18381,1,1,True,False,False
3211,2,1,False,False,False
74501,4,1,True,False,False
11916,1,1,True,False,False
57384,2,1,False,False,False
92003,2,2,True,False,False
31688,2,1,False,False,False
64694,2,1,True,False,True
48097,2,1,False,False,False
101880,2,1,False,True,False
57325,2,1,False,False,True
9297,2,1,True,False,False
24924,2,1,True,False,False
25556,2,1,False,False,False
27231,1,1,False,True,True
71355,2,1,True,False,True
505,2,3,False,False,True
18855,1,1,False,False,False
28466,2,1,True,False,False
51714,2,1,False,False,False
97357,2,1,False,False,False
30176,2,1,True,False,False
24848,2,2,True,False,False
96652,3,1,True,False,False
91037,2,2,True,False,False
93937,2,1,False,False,False
79092,2,1,False,False,False
60367,2,1,True,True,False
56971,1,1,True,False,False
89689,3,2,False,False,False
35906,2,1,False,False,True
62437,2,1,False,False,False
78862,2,2,False,False,True
25358,4,1,False,False,True
57445,2,1,False,False,False
44510,2,1,False,False,True
9338,2,1,True,True,True
56179,2,1,True,False,True
94470,2,4,False,True,True
53249,2,1,False,True,True
97253,2,1,True,False,False
32810,3,1,True,False,True
37669,4,1,True,False,False
16985,2,1,False,False,True
56145,1,1,True,False,False
83149,2,1,True,False,False
22158,2,1,True,False,True
62821,1,1,False,False,True
72263,2,1,True,True,False
99662,4,1,False,False,True
54163,2,1,False,False,True
94764,2,1,False,False,True
41771,2,1,False,False,True
36480,3,1,True,False,False
46839,4,1,False,True,True
100662,2,1,False,True,True
60574,3,1,False,False,False
79849,2,1,False,False,True
70619,2,1,True,False,False
95047,2,1,False,False,False
95026,3,1,False,True,False
63628,2,1,True,False,True
12206,2,1,True,False,False
52678,2,1,False,False,True
102838,2,1,False,False,False
102301,2,1,True,True,True
84511,2,1,True,False,False
69688,3,1,False,True,True
33546,2,1,True,True,True
55434,2,1,False,False,False
21080,2,1,True,False,False
82272,2,2,False,False,False
87637,3,1,True,False,False
99997,2,1,False,False,False
78015,2,2,False,False,True
36420,3,1,False,False,True
49740,4,2,True,False,True
43560,2,1,True,False,True
34398,2,1,False,False,False
103405,2,1,False,False,False
73127,2,1,False,False,False
68837,2,1,False,False,False
99038,3,1,False,False,False
58870,2,1,True,False,False
87566,4,2,True,False,True
43370,4,1,False,False,False
96033,2,1,True,False,False
94101,2,2,True,False,True
73090,3,1,True,True,False
25064,4,1,True,False,False
73148,2,1,False,True,True
62593,1,1,False,False,True
58707,2,1,True,False,True
53090,2,1,True,True,True
32201,2,1,False,False,False
18272,2,1,False,True,True
83401,2,1,True,False,False
64290,2,1,True,False,True
79444,2,1,False,True,False
11327,2,1,False,False,False
4294,2,1,False,False,False
97008,2,1,True,False,True
81537,2,1,False,False,True
28377,2,1,False,False,False
71063,2,1,False,False,False
69377,2,1,True,False,True
56822,2,1,True,False,True
51924,2,1,False,False,False
85567,2,1,True,False,True
21099,3,1,False,False,True
72253,2,1,True,False,True
95398,4,1,True,False,False
31781,2,1,False,False,True
70185,2,1,False,True,True
88225,2,1,False,False,True
92073,2,1,True,True,False
41453,3,1,True,False,True
55997,1,1,True,False,False
45654,2,1,False,True,True
70635,1,1,True,True,True
40003,1,2,False,True,True
274,2,1,True,True,False
47014,4,1,True,False,True
90216,2,1,True,False,False
65595,2,1,True,True,True
87617,2,1,True,False,False
57036,2,1,True,False,True
13118,3,1,False,True,True
13685,2,1,False,True,True
78381,2,1,False,False,True
11452,2,1,True,False,True
29444,2,1,False,False,False
93018,3,1,False,False,True
52709,2,1,True,False,True
95769,2,1,True,False,False
8995,1,1,False,False,False
93729,1,1,False,False,False
62497,2,1,True,False,True
71078,1,2,True,False,False
12089,1,1,False,False,True
85681,2,1,True,False,False
82841,2,2,False,False,False
89273,2,1,True,False,False
90140,2,1,False,False,True
76102,2,1,False,True,True
100305,2,1,False,True,False
35591,2,2,True,False,False
91570,2,1,True,False,True
89035,3,1,False,True,True
53011,4,1,True,False,False
17480,2,1,True,False,True
50043,2,1,False,False,True
94083,2,1,False,False,True
77629,1,1,True,False,False
32843,2,1,False,True,False
36363,2,1,True,False,True
34111,1,1,False,False,False
3986,2,1,True,False,True
22314,2,1,True,False,True
81530,2,1,True,False,False
96507,2,1,False,False,False
54081,3,1,True,False,False
44005,2,1,True,False,True
74896,4,1,True,False,False
57061,2,1,False,False,False
54884,2,1,True,True,True
27770,1,1,True,False,False
88176,2,1,True,False,False
50989,2,1,True,False,False
21203,4,1,False,False,False
53381,2,1,False,False,False
48367,2,1,False,False,False
95316,2,1,True,False,False
20918,2,1,True,False,False
35921,2,1,False,False,False
1472,2,1,False,False,False
97569,2,1,True,True,False
78635,2,2,False,False,True
21172,2,1,False,False,True
8846,2,2,True,False,False
98379,2,1,False,False,False
57545,4,1,True,False,False
63258,2,1,False,False,True
74137,2,1,False,False,True
17065,2,1,False,False,True
96179,2,1,False,False,False
27857,2,1,True,False,False
100144,2,1,False,False,False
1306,2,1,False,True,True
27821,2,1,False,False,False
51760,2,1,True,False,True
11086,2,1,True,False,True
74168,2,1,False,False,True
100140,2,1,False,True,False
58307,4,1,False,False,False
92186,2,1,True,False,True
71325,2,1,False,False,False
51900,2,1,False,False,False
96491,2,1,False,False,True
25950,3,1,False,True,True
28747,2,2,False,False,True
98502,2,2,False,False,False
20791,2,1,True,False,False
42165,2,1,False,False,False
6222,2,1,False,True,True
50381,1,1,True,False,False
89343,2,1,False,False,False
85162,2,1,True,True,True
100396,2,1,False,False,False
60026,2,1,False,False,False
89059,3,1,True,False,False
91316,4,1,True,False,False
85595,1,1,True,False,True
12612,2,1,True,False,True
64837,1,1,True,False,False
27367,2,1,False,False,True
71632,2,1,True,False,False
12694,2,1,True,False,False
18512,4,1,True,False,True
73302,2,1,True,False,True
34675,2,1,False,False,False
77564,2,1,False,False,False
47108,2,1,True,False,False
26420,2,1,True,True,True
1644,2,1,True,True,True
44236,3,2,True,False,False
45303,2,1,True,False,False
101195,2,1,False,True,True
76970,2,2,True,False,True
93252,3,1,False,False,False
98579,2,1,False,False,False
26205,2,1,False,False,False
91373,2,1,False,False,False
1158,2,1,False,False,True
91280,2,1,True,False,True
89327,3,1,False,False,False
19408,2,1,True,True,False
79755,2,1,False,False,False
59246,2,1,False,False,False
90139,4,1,True,False,False
42640,2,1,True,False,False
4886,3,1,False,True,True
46486,2,1,True,False,False
7883,2,1,True,False,False
23283,2,1,True,False,True
77896,2,1,False,False,False
56344,2,1,True,False,False
47045,4,1,False,False,True
76761,2,1,False,False,True
98328,2,1,False,True,True
24891,2,1,False,False,False
6200,2,1,False,False,False
45086,2,1,False,False,False
85519,2,2,False,False,False
77487,2,1,False,False,True
88730,2,1,True,False,False
21305,1,1,True,False,True
96879,2,1,False,True,True
18430,2,1,False,True,True
102470,1,1,False,False,True
25660,2,1,False,True,False
92417,4,1,False,False,False
81142,3,1,False,True,True
70274,2,1,False,False,False
64436,2,2,True,False,False
6633,2,1,False,False,False
50070,2,1,True,False,False
89330,2,1,True,False,False
95484,2,1,True,False,False
52173,2,1,False,False,True
87729,2,1,True,False,False
14797,2,1,True,True,False
76727,2,2,True,True,False
84111,2,1,False,False,False
89234,2,1,False,False,False
17242,2,1,True,False,False
63897,4,1,True,False,False
25510,1,1,False,False,False
24335,2,1,True,True,True
56959,2,1,False,False,False
62674,1,1,False,False,False
19761,2,1,False,False,True
1416,2,1,False,False,True
61712,2,1,False,False,False
57295,2,1,False,False,True
72354,2,1,False,True,True
101907,3,1,True,False,False
51645,3,1,True,False,True
56135,2,1,False,False,False
16010,2,2,True,False,False
16211,4,1,False,False,False
17906,3,1,True,False,False
5213,4,1,True,False,True
89080,2,1,True,False,True
86146,2,1,True,False,False
86815,2,1,True,True,True
15556,2,1,False,False,True
48484,1,1,True,False,True
32614,2,1,True,False,False
21739,4,1,True,False,False
87192,2,1,True,False,True
71973,1,1,True,False,True
100062,2,1,False,False,True
82414,2,1,True,False,True
9335,3,1,False,False,True
17785,1,1,True,False,False
89125,2,1,True,False,False
43037,2,1,True,False,False
101002,2,1,False,False,False
33136,2,1,False,False,False
26937,2,1,False,False,False
29855,2,1,True,False,True
1280,3,1,True,True,True
87382,3,1,False,False,False
32399,2,1,True,False,True
22415,2,1,True,False,True
57993,2,1,True,False,False
33303,2,1,False,False,False
59226,2,1,True,False,False
68925,2,1,True,True,True
90173,1,2,False,False,False
68647,1,1,True,False,True
16697,2,1,True,False,True
30472,2,1,True,False,False
2599,2,2,False,False,True
55205,2,2,False,False,False
92030,3,1,False,False,False
96017,2,1,False,False,False
22265,2,1,True,False,False
82259,2,2,True,False,True
7215,2,1,True,False,True
81951,1,1,False,False,False
18559,2,2,False,False,False
32801,4,1,False,False,False
35011,3,1,False,False,True
90004,2,1,False,True,True
83820,2,1,False,False,False
39243,2,1,True,False,False
95092,3,1,True,False,False
59355,2,1,True,False,False
76121,2,1,False,False,True
36192,3,2,False,False,False
10984,2,1,True,False,False
85599,1,1,False,True,False
16703,2,1,True,False,False
103352,2,1,False,False,True
92277,2,2,True,False,False
102442,3,1,True,False,False
89686,2,1,False,False,True
82909,2,1,True,True,True
16749,2,1,True,False,False
93038,3,1,True,False,True
67184,2,1,True,False,False
31934,2,1,True,False,True
39683,2,2,True,False,False
59479,4,1,True,False,True
78943,2,1,True,True,True
7794,2,1,True,False,False
93751,2,2,False,True,False
100097,2,1,True,False,True
6684,2,1,True,False,False
50883,2,1,False,False,False
88657,2,1,True,False,True
77772,2,1,True,False,True
3778,2,1,False,False,True
4078,2,1,False,False,False
102038,2,1,True,True,True
63557,2,1,False,False,False
41353,2,1,True,False,False
35852,3,1,False,False,False
28206,2,1,False,False,False
76877,2,1,True,False,False
80942,2,1,True,False,False
99587,2,1,False,False,True
55788,2,1,True,False,True
40580,4,1,True,False,True
74620,2,1,False,False,True
69351,1,1,False,False,False
18466,2,1,True,False,True
70854,2,1,True,True,True
97054,2,1,False,False,False
76112,2,1,False,False,True
42668,2,1,True,True,True
2526,3,1,True,False,False
85946,1,1,True,False,True
25918,2,1,False,False,False
60569,2,1,True,False,True
33174,2,1,False,True,True
10756,2,1,True,False,True
50212,2,1,False,False,False
89429,4,1,False,False,False
82169,2,1,False,False,False
38294,1,1,True,True,True
3176,2,1,False,True,True
40478,2,1,False,False,True
48974,2,1,True,False,False
14732,1,1,False,False,True
82530,2,2,False,True,False
71493,2,1,True,False,False
103538,2,1,False,False,False
89759,3,1,False,False,False
16508,2,1,False,False,False
43128,1,1,True,False,False
32763,2,3,True,False,False
1801,2,1,False,True,True
50114,2,1,True,False,False
94300,2,1,True,False,False
98770,2,1,False,False,True
20939,2,1,False,False,False
87248,2,1,False,True,True
86687,2,1,False,False,False
54290,2,1,True,False,False
99292,3,1,False,False,False
30283,2,1,False,False,False
83998,2,1,False,False,True
86415,2,1,True,False,False
61310,1,1,False,True,False
86856,4,2,True,False,False
23845,1,1,False,False,True
78857,2,1,True,False,True
98458,2,1,False,True,False
75716,4,2,False,False,False
16441,4,1,True,False,True
4109,2,2,False,False,False
92271,1,1,True,False,False
37535,4,1,True,False,True
7452,2,1,True,True,True
98024,2,2,False,True,False
33191,4,2,False,True,True
88360,2,1,True,False,False
84883,3,1,False,False,False
15647,3,3,True,False,False
73628,2,1,False,False,True
76948,2,1,False,False,False
70155,4,1,True,False,False
11927,2,1,True,False,False
79780,2,2,True,False,True
69260,2,1,True,False,False
96321,2,1,False,False,False
3702,2,1,True,False,False
47959,2,1,True,True,True
73128,2,1,True,False,False
98690,2,1,False,False,False
56232,2,2,True,True,True
38321,2,1,True,True,True
90720,2,1,False,False,False
61313,2,2,False,False,True
77979,2,1,False,False,False
46453,3,1,True,False,False
97257,4,1,False,False,True
17003,2,1,True,False,True
9742,2,1,True,False,False
63279,2,1,True,False,False
81701,2,1,False,False,False
13419,2,1,False,True,True
24052,4,1,True,False,False
8158,3,1,True,False,True
65082,2,1,False,False,False
84914,3,1,False,False,True
84980,4,1,False,False,False
14422,3,1,False,False,False
86659,2,1,True,False,False
90794,2,1,False,False,False
67159,2,1,False,False,False
84308,2,2,False,False,True
50568,2,1,False,False,False
49078,2,1,True,False,False
25591,3,1,False,False,False
35761,2,1,False,False,False
32922,2,1,False,True,True
95123,2,1,True,False,False
51493,2,1,False,False,False
10796,4,1,False,False,False
95232,3,1,True,False,False
40414,2,1,True,False,True
81524,2,1,True,False,False
76438,3,1,True,False,True
64093,2,1,True,False,False
80569,2,2,True,False,True
76973,2,1,False,True,True
25074,2,1,False,False,False
6724,3,1,True,True,True
12144,2,2,False,False,True
68379,2,1,False,True,True
38600,2,1,True,False,False
74550,2,2,False,False,False
58823,2,1,False,False,False
35543,4,1,False,False,False
44565,3,2,True,False,True
9093,2,2,False,False,False
96357,2,2,False,False,True
23362,2,1,True,False,True
52326,2,1,True,False,False
13263,2,1,False,True,True
55794,2,1,True,False,False
61628,1,1,False,True,True
88016,4,2,False,False,True
4801,2,2,False,False,True
55853,2,1,False,False,False
88687,3,1,True,False,True
21725,4,1,True,False,True
95814,2,1,False,False,False
68460,2,1,False,False,False
38462,2,1,True,True,True
46657,2,1,True,False,True
66984,2,1,True,False,True
55580,2,1,True,False,False
78228,2,1,False,True,True
439,3,1,False,False,True
89956,2,1,True,True,True
29182,2,1,False,False,False
102082,3,1,False,False,True
68805,2,1,True,False,False
96348,2,1,True,False,True
85066,4,1,True,False,True
2317,2,1,False,False,True
12900,4,1,True,False,False
27313,2,1,False,False,False
48746,4,1,True,False,False
45341,1,1,True,True,True
10373,3,1,False,False,True
72624,4,1,True,False,True
57927,2,1,False,True,True
90132,2,1,False,False,False
81199,2,1,True,True,False
770,4,1,True,True,True
34543,2,1,True,False,True
37746,2,1,True,False,True
97195,2,1,False,False,True
14964,2,1,False,False,False
99721,2,1,False,False,False
12629,2,1,False,False,False
85399,2,1,False,False,True
37614,1,1,True,False,False
50773,2,1,False,False,False
81305,4,2,True,True,True
18594,1,1,False,True,True
85330,2,1,False,False,False
99779,3,2,True,False,True
54572,2,1,True,False,True
88007,4,1,False,False,False
43327,1,2,True,False,False
27182,2,1,True,False,False
53278,2,1,False,False,True
13635,3,1,False,False,False
95245,2,1,True,False,False
30304,2,2,True,False,True
16027,1,1,True,True,True
6114,2,1,False,True,True
92424,2,2,True,False,True
1754,3,1,True,True,False
42927,2,1,True,False,False
72440,2,1,False,False,False
89260,2,1,False,False,False
86529,4,1,True,False,True
18897,3,1,False,False,True
32162,2,2,True,False,True
98223,2,1,True,False,True
6158,2,1,True,False,False
30415,2,1,False,False,True
18707,2,1,False,False,True
75165,2,1,True,False,True
49760,2,1,True,False,False
81477,3,1,True,False,False
100784,2,1,False,False,True
77704,2,1,False,False,False
27745,4,1,True,False,True
1834,3,2,False,False,False
15761,1,1,True,False,False
30142,2,1,False,False,True
34895,2,2,False,False,False
96958,2,1,True,False,False
53041,2,1,False,False,False
64246,2,1,False,False,False
85520,2,1,True,False,False
76874,2,1,True,False,False
69366,2,1,False,False,True
34451,2,1,False,True,True
74893,2,1,False,True,True
19,2,1,True,False,False
96320,3,1,True,False,False
78611,2,2,True,False,False
63744,2,1,True,False,False
41619,2,1,True,False,False
83588,2,2,False,False,True
28276,2,1,True,False,True
42079,2,1,False,False,True
38192,2,1,False,False,True
91475,2,1,False,False,True
30547,3,1,False,False,False
101182,2,1,True,False,False
84741,1,1,True,False,False
102646,2,1,False,True,True
12324,2,1,True,False,True
77505,2,1,False,True,False
63351,2,1,True,False,False
77243,2,1,True,False,False
100133,2,1,True,False,False
31622,2,1,True,False,True
36006,2,1,True,False,True
69896,2,1,False,False,True
103205,2,1,False,False,False
1807,2,1,False,False,True
69621,2,1,True,False,True
43893,2,2,True,True,True
90286,2,1,True,False,False
29116,2,1,True,False,True
81015,2,1,False,False,False
85914,4,2,True,False,False
34433,2,1,True,False,False
58146,2,1,True,True,True
56052,2,1,False,True,True
17044,2,1,True,False,False
75526,4,1,True,False,False
99437,3,1,False,True,True
14636,2,1,False,False,False
36564,2,1,False,False,True
18954,2,1,False,True,False
43431,2,1,True,True,False
100500,3,1,True,False,False
36616,2,1,True,False,True
89396,4,1,True,False,True
33867,2,1,False,False,False
61504,2,1,False,False,False
82958,2,1,True,True,False
90952,2,1,True,True,True
60952,4,1,True,False,True
83957,4,2,True,False,False
87568,2,1,False,False,True
24966,2,1,False,False,False
18952,4,1,True,False,False
29903,2,1,True,True,False
97029,2,1,False,False,False
31756,3,1,True,False,False
8635,1,1,True,False,False
51467,2,1,False,False,True
56635,1,1,False,False,True
30826,2,2,False,True,False
60199,3,1,True,False,False
88423,3,1,True,False,False
93214,2,1,True,True,False
57937,1,1,True,False,True
96192,2,1,True,False,False
75137,2,1,False,False,False
36857,4,1,False,False,False
77834,2,1,True,False,False
38239,1,1,True,False,True
2702,2,1,True,False,True
85145,2,1,False,False,True
90703,2,1,False,False,True
38759,2,1,True,False,True
28162,2,1,True,True,True
34696,2,1,True,False,False
28042,3,1,True,False,False
30550,3,1,False,False,True
94337,2,1,False,False,False
90335,4,1,True,True,False
32221,2,1,False,False,True
44355,4,1,True,False,False
25401,2,3,True,False,False
90859,2,1,False,False,False
35810,2,1,True,False,False
47194,3,1,False,False,False
96846,2,1,False,False,False
61971,1,1,False,True,True
7702,2,1,False,True,False
71925,2,1,True,False,False
46795,2,2,False,True,True
39717,2,1,False,False,True
49369,1,1,True,False,True
99883,2,1,False,False,False
48787,2,2,False,False,False
92768,2,1,False,False,True
99795,2,1,False,False,False
83739,2,1,True,False,True
4544,2,1,False,False,True
54750,3,1,False,False,False
81276,2,1,True,True,False
51206,2,1,False,False,False
64258,2,2,False,False,False
83708,2,1,False,False,True
103508,2,2,False,False,True
101925,2,1,True,True,True
76160,2,1,False,False,False
92332,2,1,False,False,False
2334,4,1,False,False,False
27601,2,1,True,False,False
85218,4,1,True,False,False
76036,3,1,True,False,False
5180,2,1,False,False,False
47991,2,1,False,False,False
60241,2,1,True,True,True
70917,2,1,True,False,False
75966,2,1,False,False,False
58789,4,1,False,True,True
39634,3,1,False,False,False
66233,2,1,True,False,False
38587,2,1,False,False,False
87992,2,1,False,False,True
86851,2,1,True,False,False
98700,2,1,False,False,False
69491,2,1,False,False,True
89635,2,1,True,True,True
100385,1,1,True,False,True
24588,2,1,True,True,True
84105,2,1,False,True,True
90514,2,1,False,True,False
48035,2,1,True,True,True
96354,2,1,False,True,False
57574,2,1,False,False,True
62650,2,2,False,False,False
25701,2,1,True,False,False
