dog_id,breed_type_Ancient and Spitz,breed_type_Herding dogs,breed_type_Mastiff-Like,breed_type_Mixed,breed_type_Retriever,breed_type_Scent Hounds,breed_type_Spaniels,breed_type_Terriers,breed_type_Toy dogs,breed_type_Working dogs
4625,False,False,False,False,False,False,False,False,True,False
87176,False,False,False,False,False,False,False,False,True,False
24615,False,False,False,False,True,False,False,False,False,False
83971,False,False,True,False,False,False,False,False,False,False
84514,False,False,False,False,True,False,False,False,False,False
99844,False,False,False,False,False,True,False,False,False,False
95239,False,True,False,False,False,False,False,False,False,False
23613,False,False,False,False,False,False,False,False,True,False
24999,False,False,False,False,True,False,False,False,False,False
28680,False,False,False,False,True,False,False,False,False,False
88311,True,False,False,False,False,False,False,False,False,False
42260,False,False,False,False,False,False,True,False,False,False
36831,False,False,True,False,False,False,False,False,False,False
72592,False,False,False,True,False,False,False,False,False,False
102506,True,False,False,False,False,False,False,False,False,False
100426,False,False,False,True,False,False,False,False,False,False
30763,False,False,False,True,False,False,False,False,False,False
75217,False,False,False,False,False,False,False,True,False,False
74110,False,False,False,False,False,True,False,False,False,False
7463,False,True,False,False,False,False,False,False,False,False
28972,False,False,False,True,False,False,False,False,False,False
51415,False,False,False,False,False,False,False,False,True,False
70568,False,True,False,False,False,False,False,False,False,False
13353,False,False,False,False,False,False,True,False,False,False
57081,False,False,False,False,True,False,False,False,False,False
85954,False,False,False,False,False,False,False,False,False,True
92666,False,False,False,True,False,False,False,False,False,False
51758,False,True,False,False,False,False,False,False,False,False
98819,False,False,True,False,False,False,False,False,False,False
95532,False,False,False,False,False,True,False,False,False,False
61964,False,False,False,False,False,False,True,False,False,False
83410,False,True,False,False,False,False,False,False,False,False
70146,False,False,False,False,False,False,False,False,False,True
37264,False,True,False,False,False,False,False,False,False,False
91594,False,True,False,False,False,False,False,False,False,False
22330,False,False,False,False,False,False,False,False,True,False
48805,False,False,False,False,False,False,False,True,False,False
103199,False,False,False,False,False,False,False,False,True,False
95683,False,False,False,False,True,False,False,False,False,False
58077,False,False,False,False,True,False,False,False,False,False
9280,False,False,False,False,False,False,False,False,True,False
2381,False,False,True,False,False,False,False,False,False,False
15019,False,False,True,False,False,False,False,False,False,False
94953,False,True,False,False,False,False,False,False,False,False
42842,False,False,False,False,False,False,False,True,False,False
87328,False,False,False,False,False,False,False,False,False,True
34009,False,False,False,False,False,True,False,False,False,False
31014,False,False,True,False,False,False,False,False,False,False
32214,False,False,False,False,False,False,False,False,True,False
95231,False,False,True,False,False,False,False,False,False,False
60082,False,False,False,False,False,False,False,False,True,False
89538,False,False,False,False,False,False,False,True,False,False
53277,False,False,False,False,False,False,True,False,False,False
74311,False,False,False,False,False,False,False,False,False,True
5351,False,False,False,False,False,True,False,False,False,False
48556,False,True,False,False,False,False,False,False,False,False
15948,False,False,False,False,False,False,False,False,False,True
11690,False,False,False,False,False,False,False,False,False,True
54550,False,False,False,False,False,False,False,False,True,False
16086,False,False,False,False,False,False,False,False,True,False
79749,False,True,False,False,False,False,False,False,False,False
26537,False,False,False,True,False,False,False,False,False,False
29247,False,False,False,False,True,False,False,False,False,False
89294,False,False,False,False,False,True,False,False,False,False
31913,False,False,False,False,True,False,False,False,False,False
72992,False,False,False,False,True,False,False,False,False,False
34270,False,False,False,False,False,True,False,False,False,False
85513,False,False,False,False,False,False,False,False,False,True
22866,False,False,False,False,False,False,False,False,True,False
13779,False,True,False,False,False,False,False,False,False,False
41923,False,False,False,False,False,False,False,True,False,False
99659,False,False,False,False,False,False,False,False,True,False
3830,False,False,False,False,False,False,False,False,False,True
40472,False,False,False,False,False,False,False,False,False,True
36300,False,False,True,False,False,False,False,False,False,False
35114,False,False,True,False,False,False,False,False,False,False
913,False,False,False,False,False,False,False,False,True,False
51360,False,False,False,False,False,False,False,False,True,False
88861,True,False,False,False,False,False,False,False,False,False
100576,False,False,False,False,False,False,False,False,False,True
19039,False,False,False,True,False,False,False,False,False,False
87693,False,False,True,False,False,False,False,False,False,False
18294,True,False,False,False,False,False,False,False,False,False
93909,False,False,False,True,False,False,False,False,False,False
32696,False,False,True,False,False,False,False,False,False,False
93328,False,False,False,False,False,False,False,False,True,False
68234,False,False,False,True,False,False,False,False,False,False
74236,False,False,False,False,False,False,True,False,False,False
7071,False,False,False,False,False,False,False,False,False,True
99266,False,False,False,False,True,False,False,False,False,False
79234,False,False,False,False,True,False,False,False,False,False
53316,False,False,False,False,False,False,False,True,False,False
100235,False,False,True,False,False,False,False,False,False,False
20241,False,False,False,False,False,True,False,False,False,False
70967,False,True,False,False,False,False,False,False,False,False
67494,True,False,False,False,False,False,False,False,False,False
96715,False,False,False,False,False,True,False,False,False,False
88840,False,False,False,False,False,True,False,False,False,False
82974,False,False,True,False,False,False,False,False,False,False
67773,False,True,False,False,False,False,False,False,False,False
97144,True,False,False,False,False,False,False,False,False,False
71757,False,False,True,False,False,False,False,False,False,False
1934,False,False,False,False,False,False,False,False,True,False
85540,False,False,False,False,False,False,False,False,True,False
79728,False,False,False,False,True,False,False,False,False,False
37924,False,False,False,False,False,False,False,False,False,True
93175,False,False,True,False,False,False,False,False,False,False
29729,False,False,True,False,False,False,False,False,False,False
94103,False,False,False,False,False,False,False,False,False,True
64001,False,False,False,False,False,False,False,False,False,True
83218,False,False,False,False,True,False,False,False,False,False
32864,False,False,False,False,False,False,False,True,False,False
47897,False,False,False,False,True,False,False,False,False,False
26924,False,False,True,False,False,False,False,False,False,False
50149,False,False,True,False,False,False,False,False,False,False
32608,False,False,True,False,False,False,False,False,False,False
72341,False,False,False,False,True,False,False,False,False,False
103643,False,False,False,False,False,False,False,False,False,True
60355,False,False,False,False,False,False,False,False,True,False
57877,False,False,False,False,False,False,False,True,False,False
