dog_id,dd_weight_lbs
15411,65.0
74928,71.0
59893,60.0
67729,50.0
78705,25.0
55402,44.0
29827,17.0
62697,71.0
94347,36.0
82301,58.0
39052,79.0
67343,96.0
95599,55.0
85561,55.0
98247,120.0
80191,20.5
34089,55.0
53415,82.4
4428,8.0
60036,43.0
67876,67.0
32973,97.0
6210,85.0
26144,135.0
24238,31.0
14789,58.0
44218,52.0
85440,30.0
85895,105.0
22206,17.0
4368,38.5
73634,38.0
5554,67.5
3626,63.0
99737,11.0
83185,45.0
69970,42.0
79941,25.0
23007,26.0
6974,127.0
28269,69.0
99878,11.6
76619,41.4
102810,101.0
84451,5.84
54111,48.0
69034,96.4
82022,35.9
2098,21.5
18333,55.0
91395,44.0
86712,24.0
93604,32.0
2232,86.0
8953,68.0
102941,93.0
47387,43.0
19232,47.0
89531,19.0
78997,87.0
4296,6.5
49232,14.2
11358,10.0
91806,90.0
64588,18.0
33016,25.0
65522,52.8
33887,28.0
102908,56.0
24145,87.0
84841,25.0
89276,60.0
31045,19.4
93697,21.3
85646,13.0
71198,50.0
85931,53.0
26828,28.0
93717,43.0
52339,63.0
62236,39.0
84835,88.0
4525,61.0
19838,12.0
49964,65.0
62413,120.0
31160,51.5
477,43.0
58208,55.0
63640,26.0
39072,18.8
27708,8.0
15189,26.0
57521,72.0
27751,26.0
4194,21.0
96688,43.0
43787,90.0
23279,35.0
10237,56.0
42028,58.0
60718,14.8
50637,43.0
75228,19.5
87444,61.0
44568,21.0
72237,50.0
19746,130.0
60747,66.58
82520,33.0
9232,24.0
91112,62.0
44296,11.0
102684,42.0
99103,20.0
95023,112.0
103145,24.0
60377,58.0
57569,50.0
57602,21.0
28584,46.0
90282,78.0
34795,75.0
1284,14.0
78753,50.0
97265,13.0
16739,71.3
66377,51.4
62072,29.4
49235,104.0
81206,18.8
79646,17.0
92163,5.0
78599,26.0
2910,8.0
88642,64.0
6501,7.0
76309,62.0
72815,67.0
74389,4.2
705,75.0
29270,13.5
12415,17.0
64313,24.0
70734,20.0
76592,22.0
59753,85.0
34078,81.0
35807,59.0
60807,76.0
95982,36.0
8139,75.0
36130,65.0
10885,53.0
16754,11.0
14049,43.0
999,100.0
43494,55.0
74828,21.0
94278,82.0
58490,42.0
25836,104.0
98990,135.0
64983,21.7
32114,45.0
96123,80.0
54435,22.5
95604,71.0
87109,19.9
89098,20.0
102619,49.0
49031,33.0
36339,30.0
73407,14.0
102440,24.0
89466,56.8
79802,78.0
87602,30.0
95579,63.0
79782,93.0
39330,7.4
25555,48.0
87859,25.0
7709,13.1
41930,71.0
953,13.0
86981,72.0
100743,10.0
6610,65.0
68600,16.0
50530,30.0
92338,72.0
83255,30.0
62415,74.0
10679,85.0
96161,43.6
97423,61.0
97585,64.0
49603,32.0
33411,64.0
31890,44.0
64464,20.4
78931,24.0
13768,56.0
91396,13.0
44899,110.0
60391,45.0
57722,7.5
87622,24.0
20306,56.0
23052,20.0
81980,64.0
37563,54.0
72105,73.0
68335,12.0
9400,95.0
86975,34.6
83349,22.0
29060,64.0
21315,28.0
63488,9.6
29002,30.0
8310,77.0
93738,98.0
30151,83.2
1145,115.0
62288,84.0
54748,53.0
16149,57.8
94344,52.4
67933,38.0
66114,53.0
87583,17.0
38158,49.0
99097,23.0
7101,86.0
50068,8.0
103396,61.5
35995,51.0
47948,19.0
2946,69.0
10716,84.0
15615,19.1
52085,28.0
63976,42.0
91402,90.0
20513,16.0
43512,30.0
7228,50.0
41034,108.0
96454,13.5
47776,51.5
12002,9.0
79,37.0
91264,80.0
16451,84.0
58173,48.5
75779,70.0
29699,72.0
102128,66.0
62736,16.5
30259,61.2
50857,11.8
48742,78.0
26149,30.0
36582,64.0
95856,81.0
35792,57.0
42059,21.0
13487,13.0
22904,69.0
60687,54.2
67828,47.0
67880,58.0
84564,97.0
1291,93.0
91374,11.5
47906,52.7
2643,10.0
76310,52.0
70501,65.56
11585,18.0
83790,22.0
17372,46.0
71943,30.0
71428,16.0
50249,54.0
20110,45.0
90142,46.0
41180,14.0
76377,108.0
98147,14.0
23436,62.0
54850,64.0
80407,22.0
86564,74.0
31982,68.0
17587,12.5
99645,10.4
46622,6.5
33945,9.8
61326,44.0
41979,3.5
39499,48.0
45369,42.0
86773,88.0
13373,66.4
38230,68.0
20647,67.5
74581,17.4
52718,19.6
96006,38.4
92824,21.0
42464,14.0
78781,73.0
18710,14.0
87654,73.4
73074,53.0
96818,30.0
83550,52.0
87082,34.0
70018,40.0
46393,98.0
38365,45.0
16096,20.0
103595,40.0
17929,98.0
79311,98.0
47597,83.0
86259,37.8
52379,105.0
12044,48.0
28082,88.0
92657,85.0
71540,10.8
88502,96.1
84067,71.0
34967,34.0
76991,51.6
85267,70.0
20379,65.0
87117,64.5
37562,52.0
40592,53.1
3094,56.0
4161,76.0
15070,67.0
82686,90.0
6506,61.0
21561,14.5
57529,62.0
60101,75.0
93605,60.8
90442,35.0
74660,42.0
83841,10.0
36428,40.0
51204,6.9
54597,50.8
22,38.0
81271,123.0
81495,8.7
12253,15.0
56516,11.0
67295,29.0
72353,33.0
81454,148.5
42332,61.0
18326,17.0
35418,10.3
44948,22.0
25705,42.0
86420,15.0
21669,9.14
56664,118.0
86400,60.0
19963,49.0
96126,45.0
86796,34.0
82645,82.0
97295,93.0
87765,48.0
94668,42.0
19727,92.0
86118,14.5
32018,77.16
83792,57.0
57787,47.0
100986,59.0
94233,60.0
4687,45.0
68430,60.0
84146,101.0
26816,40.0
81698,56.0
9363,65.0
15837,10.0
25699,55.0
78140,71.4
89977,32.0
62670,32.0
79221,63.0
656,55.0
4331,72.0
36615,74.0
22903,72.0
16020,35.0
91579,68.0
14684,65.0
42098,83.0
56899,67.0
7770,27.0
99180,75.0
80089,45.0
85018,54.0
97984,28.0
87440,47.0
57850,32.0
83231,48.0
55109,42.0
72115,33.0
101420,39.0
91940,38.0
7499,60.0
40572,48.0
98886,118.0
11575,38.0
93919,68.0
46350,55.0
14705,21.0
37279,14.0
62209,18.0
46197,23.0
44751,33.0
95984,70.4
92135,75.0
39837,19.0
34904,24.0
17734,66.0
86694,9.8
83512,59.0
86776,23.0
91165,35.0
61100,50.0
91227,55.0
6108,22.0
88564,70.0
68638,72.0
81193,13.4
21850,74.0
17435,42.6
67428,51.4
67438,17.0
102776,62.6
99510,34.0
101144,19.0
47273,13.0
90768,65.0
13361,49.0
103056,68.0
41377,12.0
97456,60.0
48175,10.0
60519,32.0
85507,25.0
94447,15.0
18995,18.0
48061,25.8
95630,36.0
69219,53.0
97202,20.0
86658,14.0
87376,75.0
4227,69.0
88029,23.0
15866,22.0
84348,55.0
14083,73.0
71635,61.3
98255,72.0
17348,45.0
54549,49.0
72378,49.0
69220,78.5
57701,73.0
89236,11.8
40166,15.3
67510,46.0
35560,11.4
48390,65.7
72966,110.0
76334,65.0
30265,45.0
57498,56.0
42820,60.0
56725,13.0
55337,125.0
79722,92.0
45133,70.3
88108,103.0
92367,73.0
71827,40.0
98141,42.0
85363,92.0
31676,80.0
16074,62.0
84727,26.0
57924,30.0
58763,69.8
100828,100.0
101185,10.0
21074,18.0
78540,56.0
28485,75.0
35032,65.0
31697,95.0
33319,60.0
79470,57.0
51944,18.5
12016,44.4
7724,60.0
86663,47.0
46749,12.2
59718,10.0
60203,61.0
91686,78.3
74216,15.4
79809,96.0
87462,65.0
90205,30.0
15423,31.0
89076,36.0
97266,115.0
64754,59.0
1861,51.5
32977,31.0
88294,54.0
11985,73.0
98321,22.0
73219,38.0
75300,65.3
9820,55.0
58088,85.6
44919,86.0
30834,77.0
16891,63.0
40624,25.1
94307,146.0
81371,61.5
70852,58.0
81576,39.0
78544,35.0
23941,12.2
36114,77.0
44269,84.0
74119,50.0
81899,29.0
75765,9.4
8740,55.0
93983,62.0
94902,82.0
69921,13.0
18510,46.0
34630,65.0
46150,13.0
29731,20.0
91335,56.0
62640,8.0
27525,72.0
75855,60.8
85414,91.0
36761,52.4
68727,52.0
52119,51.0
75410,66.0
2685,12.0
60706,23.0
84041,60.0
27351,15.6
41493,52.0
103473,68.0
87973,72.0
84714,56.0
94516,90.6
89879,24.0
10299,74.0
85554,40.0
31206,31.0
8327,68.0
19050,115.0
88261,32.0
75815,79.0
37064,55.0
41072,72.8
48979,21.2
16543,20.0
42891,12.0
62703,33.0
54994,22.0
68851,38.0
20593,8.0
99735,28.0
15258,64.0
89649,11.1
445,135.0
84992,61.0
42123,42.0
52325,64.0
82003,57.0
66788,52.0
59763,74.0
66364,81.0
83556,79.0
2109,75.0
96714,42.0
84004,22.0
90486,17.5
4730,63.0
30285,47.0
100259,49.0
69637,62.0
27,15.5
95995,13.8
50832,80.0
11656,23.0
35197,73.0
29193,76.0
37387,75.0
11510,76.0
17901,48.0
6778,42.0
100230,56.0
50727,134.0
64193,24.0
92376,16.0
59853,64.0
40157,78.6
44215,54.0
89762,83.0
100540,80.0
63653,74.0
26800,98.0
10093,93.0
71674,55.0
91658,30.4
45593,16.0
77732,68.0
102866,17.6
51335,32.5
10502,41.0
2357,50.0
96046,65.0
20533,54.0
76327,80.0
88449,44.7
64945,52.0
50732,91.0
21957,83.0
18621,84.0
94600,28.0
31768,38.0
54241,25.0
49847,96.0
13698,22.0
980,42.0
19162,19.0
69016,33.0
102361,45.0
15246,20.8
99885,13.5
54456,32.0
81959,19.6
73766,7.9
99082,6.5
97586,95.0
90681,55.0
40368,38.0
69035,19.0
85748,16.0
18589,58.0
98172,66.0
80047,13.0
23688,43.0
83897,55.0
77392,48.0
73095,65.0
62238,50.0
99879,74.5
68185,47.0
9944,82.0
77917,10.55
69266,64.0
62396,23.0
35113,64.0
86633,60.0
17510,85.0
100562,94.0
57485,52.0
80376,61.0
83499,98.0
49208,52.0
73791,23.7
76322,24.0
78115,75.0
59992,15.0
86454,34.0
4013,97.0
62704,48.0
686,76.0
59698,70.0
98184,11.0
95865,12.41
71036,37.5
2284,60.0
55001,17.0
8967,68.0
54433,62.0
100597,12.0
52053,60.0
16591,68.8
51122,79.0
17867,60.0
91613,9.4
66654,69.0
36504,84.0
50487,47.0
80929,29.8
91494,26.0
25066,45.0
47694,12.0
62571,18.0
14945,16.6
81551,66.0
41155,13.2
2484,51.0
85284,48.0
96082,67.0
72330,47.0
36835,7.5
27128,63.0
34004,42.0
7735,72.0
79682,55.0
85457,6.6
100036,70.0
87649,59.0
51347,63.0
57187,62.0
73557,21.5
37732,24.0
63920,26.0
72786,65.0
89106,46.5
65864,44.0
62974,112.0
62818,48.0
49594,30.0
82514,46.0
21591,37.0
80475,44.0
30884,65.0
90230,35.0
89120,50.0
13632,40.0
91745,53.0
59510,38.5
63287,51.0
90496,38.0
70714,42.0
86614,51.7
55105,100.0
88558,11.5
13097,55.0
99001,16.0
8660,34.6
3055,65.0
282,8.6
63359,8.0
38280,15.2
11760,12.0
85858,35.0
87591,23.0
88210,52.0
100087,83.0
43472,88.0
24143,31.0
97186,85.0
73306,39.0
30282,22.0
35839,76.0
37097,83.0
72453,15.0
100212,36.0
3527,79.0
50666,53.0
8684,98.0
76725,39.0
61053,65.0
3584,9.4
52941,72.0
101964,100.0
98100,41.0
69926,44.5
55272,18.0
15806,42.5
66221,81.7
24271,49.0
70044,19.0
43860,45.0
69820,74.0
85480,18.7
46893,79.0
90319,16.0
93262,65.0
57182,72.0
56496,73.0
101073,64.0
95163,44.0
89740,92.0
73403,8.0
86148,50.0
65936,56.5
5759,50.0
56277,13.9
47903,55.0
70014,52.0
65151,68.4
97380,59.0
33634,11.0
36241,14.0
91853,8.5
36657,22.0
88400,19.0
4575,57.0
44219,97.0
55012,10.9
56555,33.0
26835,8.4
77682,68.0
84061,30.0
85182,74.0
65222,72.0
30620,80.0
45894,70.0
56188,115.0
28455,8.5
10353,84.0
71989,28.0
68932,68.0
30163,12.1
83491,55.0
36063,20.0
12411,16.4
72030,43.6
85592,62.5
91370,25.0
46785,60.0
19704,67.0
65417,63.0
47191,68.0
81877,61.5
66075,19.0
46682,34.7
66552,55.0
90522,47.0
37590,43.0
83595,76.0
72631,62.0
84412,20.0
17934,18.0
55836,52.5
93029,35.0
15110,90.0
46696,42.0
56604,55.0
94911,102.0
14759,87.0
21507,11.4
19854,6.5
61496,76.8
100992,45.0
52072,71.0
76978,95.0
31817,30.0
83124,97.0
11892,12.0
85456,34.0
100414,120.0
651,11.3
4734,33.5
76731,49.0
46866,21.0
88125,61.0
84332,22.0
4989,70.0
49578,50.0
7196,14.0
95114,62.0
4209,95.0
99200,76.0
50632,100.0
78377,28.8
56763,61.0
94947,67.0
89596,16.0
98902,11.0
26497,45.0
76010,72.0
69375,91.0
59938,52.0
6761,42.4
33204,55.0
77343,100.0
79084,45.0
84683,69.0
48183,67.0
87719,52.0
49916,13.0
79577,45.5
65274,70.0
100162,11.0
86922,60.0
99166,31.0
76129,45.0
92710,65.0
29486,75.0
89147,84.0
92807,93.0
102514,19.0
15180,62.0
3479,42.0
59180,15.0
9673,50.0
48449,72.0
50940,55.0
90193,45.0
24375,32.0
1334,60.0
78452,11.0
67080,92.0
13417,93.5
17717,53.0
34323,98.0
31830,9.0
86178,84.0
7488,75.0
41216,45.0
71246,25.0
12800,72.4
54614,116.0
92624,77.75
96456,14.2
56300,54.0
21015,15.0
60990,94.0
89869,75.0
12828,20.0
56896,18.0
24540,29.0
32519,77.0
53875,13.5
53786,42.0
52056,18.3
19837,15.0
4309,84.2
88000,60.0
61083,23.0
90809,38.8
41305,52.0
31387,22.0
51058,61.0
57519,26.0
4017,64.0
7460,21.0
74325,48.0
76742,91.0
90622,65.0
43061,53.0
49090,66.0
94636,44.0
96511,58.0
78739,45.3
35781,72.0
71781,65.0
41202,36.0
29411,70.0
39257,67.0
79478,28.0
95155,46.0
51272,128.0
58030,49.5
35459,22.5
62920,84.0
30329,48.0
76648,39.0
88047,18.0
16000,80.0
27736,27.0
99975,18.6
61977,72.0
4233,58.0
73464,70.0
24440,13.0
73947,75.0
30718,14.0
41757,151.0
22644,80.0
97285,47.0
93767,82.0
4977,82.0
27539,14.2
49722,44.6
65265,17.0
74401,8.0
32378,31.0
13474,65.0
9013,12.0
30578,9.0
66774,175.0
32554,22.0
56637,10.3
7151,49.4
50426,78.0
3604,62.0
12437,65.0
39125,12.4
102406,85.0
44017,15.2
90130,32.0
14585,7.8
17665,50.0
90283,63.0
61458,45.5
27877,81.5
93068,39.0
85901,50.3
52059,59.5
30689,37.0
86172,40.0
89885,44.0
84184,44.0
89361,32.0
89840,52.0
81422,52.0
59647,42.0
99076,110.0
41633,26.0
47489,81.0
42388,85.0
61082,47.0
31028,9.0
77852,21.0
549,13.0
32396,49.0
87032,100.0
79503,49.4
96738,65.0
101055,75.0
20207,68.0
68765,75.0
69893,56.0
74605,50.0
29340,22.0
74060,18.0
88959,38.0
46469,15.0
85700,55.0
71127,75.0
36879,50.0
7108,9.8
13869,16.0
44452,6.2
48531,34.0
85726,21.0
21750,20.0
61332,58.0
14015,65.0
9592,22.0
93621,91.0
1119,94.9
99470,63.0
16413,20.0
37218,79.0
271,42.0
85661,64.9
81619,57.0
65256,62.0
5612,75.0
100320,10.25
84345,56.0
69771,72.0
98468,17.6
70017,48.0
260,28.0
33607,100.0
14748,48.0
90752,48.5
12081,26.0
72913,24.0
100101,44.0
67833,69.0
67192,31.0
87988,49.0
604,22.0
52134,29.0
42554,22.0
5613,55.0
95869,46.0
38582,65.0
52015,25.4
13621,61.0
98316,62.0
85711,83.0
93858,23.0
39920,86.0
88521,51.0
25294,43.0
32275,19.5
89062,90.0
46410,13.0
70923,25.0
84330,51.0
1466,14.0
19984,134.0
61212,13.0
16477,158.2
49502,59.0
4904,49.0
103571,48.0
72918,8.25
96519,13.0
66431,20.0
63666,51.4
47443,45.0
19322,67.0
94500,135.0
34470,44.0
16824,43.5
93583,68.0
32469,16.0
58402,44.0
81369,18.0
97341,12.6
98250,40.0
6326,138.0
98140,44.0
28737,12.0
5257,80.0
63771,73.0
90298,81.0
74000,16.2
1816,56.0
62045,22.4
66349,17.1
27885,54.6
52819,53.0
63821,22.0
57364,10.75
54447,57.0
84143,40.0
20220,49.0
20357,106.0
26947,98.0
1487,60.0
68099,24.0
91969,45.2
24399,18.0
59711,16.0
44156,86.3
83313,26.0
75209,63.1
98757,14.1
18521,52.0
70368,22.0
15379,14.4
15729,13.0
4057,56.0
42410,48.0
6623,53.0
21666,19.3
74946,82.0
29974,88.0
37003,60.0
74774,52.0
87254,40.0
93057,25.0
21004,73.1
93505,41.0
22566,33.5
13495,74.0
39193,63.0
33573,26.0
35566,65.0
84036,53.0
1224,39.0
95566,84.0
49595,73.0
71327,55.0
91963,13.0
5527,21.0
12827,66.0
38719,53.0
88674,66.0
95688,25.0
86168,145.0
30309,65.0
85088,16.0
92231,54.0
49257,47.0
73513,63.0
84711,42.0
29717,31.5
89381,20.6
27474,63.0
31559,67.6
51511,41.0
40391,65.0
92492,12.5
45118,67.0
46006,37.0
97668,22.0
38742,88.0
85683,37.0
40507,54.0
91045,47.8
60348,19.0
94733,42.0
44462,85.0
93529,105.0
8454,7.0
36349,50.0
41435,9.6
65661,55.0
63939,65.0
71976,38.8
48216,13.0
50429,66.0
57896,57.6
65679,52.0
3911,45.0
34827,50.0
48554,71.0
54881,65.0
88065,53.0
31927,78.0
99613,8.0
15711,54.0
20427,46.0
58265,62.0
40864,40.0
68632,20.0
5702,82.0
62432,10.0
13,55.0
51566,49.0
84935,36.0
42062,12.4
38027,46.0
90862,62.0
63179,50.0
88104,32.5
44555,70.0
1875,55.0
11748,17.0
99341,19.0
76403,6.0
63220,125.0
67014,22.8
34755,68.0
37644,51.0
17993,48.0
37193,44.0
37311,71.0
10662,20.0
22438,63.0
38461,41.0
6055,18.0
90362,52.5
79180,35.0
64299,9.68
42998,68.0
24976,44.4
69173,15.0
92544,12.0
76095,42.5
74991,44.43
21197,93.0
31509,34.0
47779,42.0
82959,66.0
74779,40.0
100186,18.0
74795,20.0
100450,54.0
47834,50.0
63067,7.0
46009,53.0
71005,65.5
6998,55.0
55954,15.5
24310,82.2
265,59.0
58965,65.0
71497,60.0
65573,60.0
91675,20.0
102061,22.0
60989,108.0
77275,68.0
84125,51.5
56892,75.5
69647,106.0
94704,17.0
90934,45.0
98447,37.0
53280,65.0
20819,80.0
29083,33.0
92840,44.5
75839,8.5
93889,52.0
68426,82.0
9588,57.0
31365,55.0
43017,63.0
50253,19.0
7986,85.0
95450,91.0
58978,79.0
78696,88.0
81622,105.0
84102,24.0
48446,50.0
99731,22.5
46411,20.0
86737,30.0
27164,65.0
38531,52.0
55134,8.0
66346,120.0
62901,13.0
58192,52.0
31991,63.0
54336,71.0
100399,31.0
64943,9.5
18816,12.0
83119,83.0
66057,89.0
72390,28.0
90637,70.8
67863,102.0
59651,200.0
17218,103.0
4065,65.0
15472,61.0
49451,71.0
94132,23.0
70831,60.0
12088,27.0
78502,46.0
89042,42.0
66956,7.3
94157,9.0
51892,8.0
57867,28.0
22720,105.0
79151,55.0
89408,34.0
27062,93.0
89105,14.0
66278,21.0
93941,68.0
43323,19.0
84870,88.0
56390,36.5
12214,77.0
27223,27.72
84397,10.0
53921,42.0
66650,62.0
24888,26.0
76936,22.0
26535,65.0
100678,47.0
32844,23.0
44885,60.0
15506,46.5
97121,68.0
48617,56.0
27823,54.0
80208,11.1
26762,17.4
94534,4.7
67463,32.0
27579,51.0
9188,10.0
52287,23.0
97106,52.0
36387,65.4
80913,120.0
26565,55.0
45339,78.0
85032,70.0
88463,59.3
60327,32.0
30440,60.0
31123,85.0
54441,85.0
26395,93.48
28047,78.0
98775,58.0
99063,60.0
17790,6.8
24004,82.0
102226,45.0
36521,37.0
28207,84.0
49650,55.0
13144,74.0
40719,27.0
52584,10.0
63670,24.0
78850,100.0
100161,62.0
86406,60.0
43599,170.0
41609,11.5
82915,75.0
33963,92.0
71039,8.0
53346,63.0
3462,51.0
4644,92.0
97441,115.0
78364,11.6
8944,33.0
59573,20.0
38485,75.0
2723,74.0
34924,84.0
51532,47.0
93086,13.0
58047,63.0
70631,97.0
69683,65.0
78492,93.0
67761,21.4
53484,24.4
27968,62.0
3833,15.0
94141,56.5
100947,9.5
52553,51.0
31202,45.0
42720,14.0
9372,75.0
92380,51.0
2517,18.8
13168,30.0
23125,44.5
74180,74.0
32577,65.0
66672,37.0
38247,21.0
10312,38.6
63617,75.0
78825,62.0
99835,61.0
2212,70.0
57355,72.0
97792,40.0
99806,54.0
96881,55.0
18381,92.0
3211,45.0
74501,60.0
11916,77.0
57384,40.0
92003,68.0
31688,62.0
64694,27.0
48097,41.2
101880,18.9
57325,82.0
9297,55.0
24924,25.0
25556,85.0
27231,100.0
71355,75.0
505,27.0
18855,54.8
28466,100.0
51714,63.0
97357,78.0
30176,10.7
24848,36.0
96652,5.0
91037,71.5
93937,62.0
79092,72.0
60367,65.0
56971,55.0
89689,43.0
35906,62.0
62437,76.0
78862,94.5
25358,25.0
57445,20.5
44510,52.0
9338,80.0
56179,21.8
94470,118.0
53249,76.8
97253,38.0
32810,82.0
37669,27.0
16985,99.2
56145,64.0
83149,28.0
22158,60.0
62821,14.0
72263,165.0
99662,12.2
54163,11.2
94764,88.0
41771,9.1
36480,46.0
46839,32.0
100662,80.0
60574,63.0
79849,60.0
70619,34.0
95047,128.0
95026,93.0
63628,65.0
12206,9.0
52678,65.0
102838,61.0
102301,44.3
84511,21.4
69688,23.0
33546,25.0
55434,28.0
21080,33.0
82272,28.0
87637,18.9
99997,105.0
78015,27.3
36420,67.0
49740,31.0
43560,37.0
34398,106.0
103405,16.2
73127,60.0
68837,52.0
99038,9.0
58870,49.0
87566,53.0
43370,33.0
96033,40.0
94101,7.5
73090,9.0
25064,72.0
73148,72.0
62593,57.0
58707,55.0
53090,71.0
32201,43.0
18272,27.0
83401,75.0
64290,38.0
79444,65.5
11327,41.0
4294,56.5
97008,48.0
81537,50.6
28377,23.0
71063,44.0
69377,48.0
56822,31.0
51924,75.0
85567,41.0
21099,75.0
72253,116.0
95398,61.0
31781,88.0
70185,140.0
88225,14.1
92073,47.0
41453,42.0
55997,41.0
45654,71.0
70635,25.0
40003,50.0
274,27.0
47014,68.0
90216,45.0
65595,68.0
87617,30.0
57036,28.5
13118,19.0
13685,19.0
78381,65.0
11452,20.0
29444,20.0
93018,18.0
52709,62.0
95769,72.0
8995,78.0
93729,17.0
62497,21.0
71078,43.0
12089,53.0
85681,27.0
82841,41.0
89273,94.0
90140,37.0
76102,45.0
100305,16.2
35591,35.0
91570,31.0
89035,68.0
53011,47.0
17480,10.0
50043,55.0
94083,20.0
77629,25.0
32843,21.6
36363,75.0
34111,23.0
3986,125.0
22314,34.0
81530,45.0
96507,53.0
54081,78.0
44005,39.0
74896,13.0
57061,65.0
54884,42.0
27770,39.0
88176,37.0
50989,84.0
21203,65.0
53381,19.9
48367,18.8
95316,74.3
20918,55.0
35921,69.0
1472,144.0
97569,99.0
78635,41.0
21172,70.0
8846,19.3
98379,38.0
57545,12.0
63258,8.0
74137,35.0
17065,10.2
96179,55.0
27857,55.0
100144,96.0
1306,47.0
27821,68.0
51760,11.6
11086,68.9
74168,68.7
100140,123.0
58307,12.0
92186,15.0
71325,71.6
51900,79.0
96491,117.0
25950,40.0
28747,13.0
98502,70.0
20791,24.0
42165,36.8
6222,70.4
50381,54.0
89343,91.0
85162,71.0
100396,121.0
60026,50.0
89059,40.0
91316,18.5
85595,89.0
12612,72.0
64837,62.0
27367,95.0
71632,60.0
12694,92.0
18512,8.0
73302,29.5
34675,26.5
77564,68.0
47108,65.0
26420,20.0
1644,56.0
44236,70.0
45303,110.0
101195,29.0
76970,35.0
93252,9.6
98579,17.0
26205,70.0
91373,51.0
1158,28.0
91280,68.0
89327,33.0
19408,92.0
79755,35.0
59246,30.0
90139,18.0
42640,11.0
4886,66.0
46486,7.0
7883,65.0
23283,58.0
77896,13.0
56344,70.0
47045,125.0
76761,14.0
98328,61.0
24891,143.0
6200,91.0
45086,60.0
85519,42.0
77487,63.1
88730,77.0
21305,72.0
96879,25.0
18430,63.0
102470,94.0
25660,61.0
92417,18.0
81142,53.0
70274,85.0
64436,20.0
6633,48.0
50070,33.0
89330,55.0
95484,31.0
52173,62.0
87729,28.0
14797,90.0
76727,41.0
84111,46.0
89234,16.4
17242,25.0
63897,13.6
25510,35.0
24335,12.0
56959,45.0
62674,83.0
19761,68.0
1416,39.0
61712,31.0
57295,52.0
72354,77.0
101907,12.0
51645,11.2
56135,62.0
16010,29.0
16211,52.0
17906,72.5
5213,68.0
89080,20.0
86146,13.0
86815,56.0
15556,38.0
48484,58.0
32614,45.0
21739,57.0
87192,21.0
71973,52.0
100062,98.0
82414,90.0
9335,60.0
17785,55.0
89125,10.4
43037,15.0
101002,52.0
33136,64.8
26937,64.0
29855,25.0
1280,25.0
87382,48.5
32399,30.0
22415,25.0
57993,70.0
33303,55.0
59226,5.7
68925,16.0
90173,45.0
68647,17.8
16697,95.0
30472,54.0
2599,78.0
55205,45.0
92030,85.0
96017,39.0
22265,58.0
82259,47.0
7215,65.0
81951,25.4
18559,68.0
32801,16.4
35011,72.0
90004,55.0
83820,50.0
39243,73.6
95092,12.5
59355,65.0
76121,32.0
36192,57.5
10984,69.0
85599,60.0
16703,50.0
103352,70.0
92277,74.0
102442,7.6
89686,61.0
82909,34.0
16749,45.0
93038,51.0
67184,4.0
31934,42.0
39683,64.0
59479,45.5
78943,35.0
7794,72.0
93751,40.0
100097,54.0
6684,26.0
50883,150.0
88657,33.7
77772,15.0
3778,59.0
4078,72.0
102038,26.4
63557,51.0
41353,45.0
35852,59.0
28206,62.5
76877,27.0
80942,7.0
99587,66.0
55788,42.0
40580,18.0
74620,48.0
69351,51.0
18466,54.0
70854,13.2
97054,62.0
76112,16.0
42668,70.0
2526,48.0
85946,16.0
25918,17.0
60569,60.0
33174,68.0
10756,61.0
50212,41.0
89429,75.0
82169,12.5
38294,100.0
3176,47.0
40478,13.1
48974,14.0
14732,35.0
82530,34.0
71493,12.0
103538,91.0
89759,34.0
16508,89.0
43128,92.0
32763,12.0
1801,48.2
50114,57.0
94300,27.0
98770,17.0
20939,65.0
87248,60.0
86687,107.0
54290,47.0
99292,20.5
30283,40.0
83998,31.0
86415,33.0
61310,16.0
86856,25.0
23845,65.0
78857,54.0
98458,59.0
75716,82.0
16441,43.0
4109,67.0
92271,48.0
37535,64.0
7452,42.0
98024,36.0
33191,68.3
88360,38.0
84883,72.0
15647,26.5
73628,88.0
76948,52.0
70155,39.0
11927,46.0
79780,44.5
69260,16.0
96321,49.0
3702,27.0
47959,65.4
73128,52.0
98690,51.0
56232,85.0
38321,48.4
90720,100.0
61313,55.0
77979,82.0
46453,78.1
97257,29.8
17003,33.9
9742,30.0
63279,72.0
81701,60.0
13419,58.0
24052,49.0
8158,27.4
65082,35.0
84914,52.0
84980,68.0
14422,35.0
86659,35.0
90794,37.0
67159,45.0
84308,118.0
50568,49.8
49078,99.0
25591,29.0
35761,140.0
32922,10.75
95123,32.0
51493,65.0
10796,39.0
95232,11.0
40414,26.5
81524,28.0
76438,44.0
64093,12.0
80569,59.0
76973,54.0
25074,68.0
6724,9.0
12144,38.0
68379,82.0
38600,6.9
74550,101.0
58823,16.5
35543,19.5
44565,14.6
9093,60.0
96357,95.0
23362,62.0
52326,26.0
13263,45.0
55794,31.0
61628,16.0
88016,52.0
4801,63.0
55853,145.0
88687,55.0
21725,10.0
95814,116.0
68460,83.0
38462,65.0
46657,58.0
66984,62.0
55580,15.0
78228,22.0
439,72.0
89956,9.0
29182,55.0
102082,19.0
68805,13.5
96348,90.0
85066,70.0
2317,32.0
12900,49.0
27313,48.0
48746,100.8
45341,14.0
10373,125.0
72624,7.0
57927,49.5
90132,12.0
81199,62.0
770,26.0
34543,34.0
